Iteration	Alpha	Abs_Diff_Flows	Rel_Diff_Flows	QoPI	QoPI_Flow
 2717	       0.000000	       0.040100	       0.000000	      27.120700	       0.000800
 2718	       0.000000	       0.040100	       0.000000	      27.122100	       0.000800
 2719	       0.000000	       0.040100	       0.000000	      27.123500	       0.000800
 2720	       0.000000	       0.040100	       0.000000	      27.124900	       0.000800
 2721	       0.000000	       0.040100	       0.000000	      27.126200	       0.000800
 2722	       0.000000	       0.040100	       0.000000	      27.127600	       0.000800
 2723	       0.000000	       0.040100	       0.000000	      27.129000	       0.000800
 2724	       0.000000	       0.040100	       0.000000	      27.130300	       0.000800
 2725	       0.000000	       0.040100	       0.000000	      27.131700	       0.000800
 2726	       0.000000	       0.040100	       0.000000	      27.133100	       0.000800
 2727	       0.000000	       0.040100	       0.000000	      27.134400	       0.000800
 2728	       0.000000	       0.040200	       0.000000	      27.135700	       0.000800
 2729	       0.000000	       0.040200	       0.000000	      27.137100	       0.000800
 2730	       0.000000	       0.040200	       0.000000	      27.138400	       0.000800
 2731	       0.000000	       0.040200	       0.000000	      27.139800	       0.000800
 2732	       0.000000	       0.040200	       0.000000	      27.141100	       0.000800
 2733	       0.000000	       0.040200	       0.000000	      27.142400	       0.000800
 2734	       0.000000	       0.040200	       0.000000	      27.143700	       0.000800
 2735	       0.000000	       0.040200	       0.000000	      27.145000	       0.000800
 2736	       0.000000	       0.042200	       0.000000	      27.146400	       0.000800
 2737	       0.000000	       0.039200	       0.000000	      27.147600	       0.000800
 2738	       0.000000	       0.037800	       0.000000	      27.148900	       0.000800
 2739	       0.000000	       0.037200	       0.000000	      27.150100	       0.000800
 2740	       0.000000	       0.036900	       0.000000	      27.151300	       0.000800
 2741	       0.000000	       0.036700	       0.000000	      27.152500	       0.000800
 2742	       0.000000	       0.036600	       0.000000	      27.153600	       0.000800
 2743	       0.000000	       0.036600	       0.000000	      27.154800	       0.000800
 2744	       0.000000	       0.036600	       0.000000	      27.156000	       0.000800
 2745	       0.000000	       0.036600	       0.000000	      27.157100	       0.000800
 2746	       0.000000	       0.036600	       0.000000	      27.158300	       0.000800
 2747	       0.000000	       0.036600	       0.000000	      27.159500	       0.000800
 2748	       0.000000	       0.036600	       0.000000	      27.160600	       0.000800
 2749	       0.000000	       0.036600	       0.000000	      27.161800	       0.000800
 2750	       0.000000	       0.036600	       0.000000	      27.162900	       0.000800
 2751	       0.000000	       0.036600	       0.000000	      27.164100	       0.000800
 2752	       0.000000	       0.036600	       0.000000	      27.165200	       0.000800
 2753	       0.000000	       0.036600	       0.000000	      27.166400	       0.000800
 2754	       0.000000	       0.036600	       0.000000	      27.167500	       0.000800
 2755	       0.000000	       0.036600	       0.000000	      27.168600	       0.000800
 2756	       0.000000	       0.036600	       0.000000	      27.169800	       0.000800
 2757	       0.000000	       0.036600	       0.000000	      27.170900	       0.000800
 2758	       0.000000	       0.036600	       0.000000	      27.172000	       0.000800
 2759	       0.000000	       0.036600	       0.000000	      27.173100	       0.000800
 2760	       0.000000	       0.036600	       0.000000	      27.174300	       0.000800
 2761	       0.000000	       0.036600	       0.000000	      27.175400	       0.000800
 2762	       0.000000	       0.036600	       0.000000	      27.176500	       0.000800
 2763	       0.000000	       0.036600	       0.000000	      27.177600	       0.000800
 2764	       0.000000	       0.036600	       0.000000	      27.178700	       0.000800
 2765	       0.000000	       0.036600	       0.000000	      27.179800	       0.000800
 2766	       0.000000	       0.036600	       0.000000	      27.180900	       0.000800
 2767	       0.000000	       0.036600	       0.000000	      27.182000	       0.000800
 2768	       0.000000	       0.036600	       0.000000	      27.183100	       0.000800
 2769	       0.000000	       0.036600	       0.000000	      27.184200	       0.000800
 2770	       0.000000	       0.036600	       0.000000	      27.185300	       0.000800
 2771	       0.000000	       0.036600	       0.000000	      27.186400	       0.000800
 2772	       0.000000	       0.036600	       0.000000	      27.187400	       0.000800
 2773	       0.000000	       0.036600	       0.000000	      27.188500	       0.000800
 2774	       0.000000	       0.036600	       0.000000	      27.189600	       0.000800
 2775	       0.000000	       0.036600	       0.000000	      27.190700	       0.000800
 2776	       0.000000	       0.036600	       0.000000	      27.191700	       0.000800
 2777	       0.000000	       0.036600	       0.000000	      27.192800	       0.000800
 2778	       0.000000	       0.036600	       0.000000	      27.193900	       0.000800
 2779	       0.000000	       0.036600	       0.000000	      27.194900	       0.000800
 2780	       0.000000	       0.036600	       0.000000	      27.196000	       0.000800
 2781	       0.000000	       0.036600	       0.000000	      27.197000	       0.000800
 2782	       0.000000	       0.036600	       0.000000	      27.198100	       0.000800
 2783	       0.000000	       0.036600	       0.000000	      27.199100	       0.000800
 2784	       0.000000	       0.036600	       0.000000	      27.200200	       0.000800
 2785	       0.000000	       0.036600	       0.000000	      27.201200	       0.000800
 2786	       0.000000	       0.036600	       0.000000	      27.202200	       0.000800
 2787	       0.000000	       0.036600	       0.000000	      27.203300	       0.000800
 2788	       0.000000	       0.036600	       0.000000	      27.204300	       0.000800
 2789	       0.000000	       0.036600	       0.000000	      27.205300	       0.000800
 2790	       0.000000	       0.036600	       0.000000	      27.206400	       0.000800
 2791	       0.000000	       0.036600	       0.000000	      27.207400	       0.000800
 2792	       0.000000	       0.036600	       0.000000	      27.208400	       0.000800
 2793	       0.000000	       0.036600	       0.000000	      27.209400	       0.000800
 2794	       0.000000	       0.036600	       0.000000	      27.210400	       0.000800
 2795	       0.000000	       0.036600	       0.000000	      27.211400	       0.000800
 2796	       0.000000	       0.036600	       0.000000	      27.212400	       0.000800
 2797	       0.000000	       0.036600	       0.000000	      27.213400	       0.000800
 2798	       0.000000	       0.036600	       0.000000	      27.214400	       0.000800
 2799	       0.000000	       0.036600	       0.000000	      27.215400	       0.000800
 2800	       0.000000	       0.036600	       0.000000	      27.216400	       0.000800
 2801	       0.000000	       0.036600	       0.000000	      27.217400	       0.000800
 2802	       0.000000	       0.036600	       0.000000	      27.218400	       0.000800
 2803	       0.000000	       0.036600	       0.000000	      27.219400	       0.000800
 2804	       0.000000	       0.036600	       0.000000	      27.220400	       0.000800
 2805	       0.000000	       0.036600	       0.000000	      27.221400	       0.000800
 2806	       0.000000	       0.036600	       0.000000	      27.222300	       0.000800
 2807	       0.000000	       0.036600	       0.000000	      27.223300	       0.000800
 2808	       0.000000	       0.036600	       0.000000	      27.224300	       0.000800
 2809	       0.000000	       0.036600	       0.000000	      27.225300	       0.000800
 2810	       0.000000	       0.036600	       0.000000	      27.226200	       0.000800
 2811	       0.000000	       0.036600	       0.000000	      27.227200	       0.000800
 2812	       0.000000	       0.036600	       0.000000	      27.228100	       0.000800
 2813	       0.000000	       0.036600	       0.000000	      27.229100	       0.000800
 2814	       0.000000	       0.036600	       0.000000	      27.230000	       0.000800
 2815	       0.000000	       0.036600	       0.000000	      27.231000	       0.000800
 2816	       0.000000	       0.036600	       0.000000	      27.231900	       0.000800
 2817	       0.000000	       0.036600	       0.000000	      27.232900	       0.000800
 2818	       0.000000	       0.036600	       0.000000	      27.233800	       0.000800
 2819	       0.000000	       0.036600	       0.000000	      27.234800	       0.000800
 2820	       0.000000	       0.036600	       0.000000	      27.235700	       0.000800
 2821	       0.000000	       0.036600	       0.000000	      27.236600	       0.000800
 2822	       0.000000	       0.036600	       0.000000	      27.237500	       0.000800
 2823	       0.000000	       0.036600	       0.000000	      27.238500	       0.000800
 2824	       0.000000	       0.036600	       0.000000	      27.239400	       0.000800
